P 0, 400, 0,  0, 0, 0,  2,  Original_Map:_Goodurden
P 0, 600, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 0, 800, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 0, 1000, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
P 0, 1200, 0,  0, 0, 0,  2,  Height_Filter:_26/26
L 229.9568, 5.3586, 89.4060,  230.8747, 5.3569, 88.8168,  100, 0, 255
L 230.8754, 5.8036, 88.6804,  230.8747, 5.3569, 88.6805,  100, 0, 255
L 230.8665, 5.7930, 88.6804,  241.9747, 5.8041, 88.6805,  100, 0, 255
L 241.9747, 5.8041, 88.6805,  241.9742, 4.7324, 88.6805,  100, 0, 255
L 241.9742, 4.7324, 88.6808,  243.1785, 4.7407, 88.6808,  100, 0, 255
L 243.1785, 4.7407, 89.4128,  234.9233, -7.6393, 89.4128,  100, 0, 255
L 234.9233, -7.6393, 89.4094,  221.9019, -16.4098, 89.4128,  100, 0, 255
L 221.9019, -16.4098, 89.4127,  207.9149, -19.2057, 89.4128,  100, 0, 255
L 208.4866, -20.8164, 89.4128,  207.7438, -18.7236, 88.6821,  100, 0, 255
L 207.7438, -18.7236, 88.6814,  206.8580, -19.5330, 88.6813,  100, 0, 255
L 206.8580, -19.5330, 88.6817,  206.8750, -20.8188, 88.6817,  100, 0, 255
L 206.8750, -20.8188, 89.4132,  208.4866, -20.8164, 89.4142,  100, 0, 255
L 206.9362, -20.8180, 89.4142,  206.9359, -50.1914, 89.4146,  100, 0, 255
L 206.9359, -45.6355, 89.4145,  206.8600, -45.6353, 89.3996,  100, 0, 255
L 206.8600, -45.6353, 88.6808,  206.8580, -47.4119, 88.8666,  100, 0, 255
L 206.9359, -47.4129, 89.4060,  203.9311, -47.4097, 89.4061,  100, 0, 255
L 203.9311, -47.4097, 89.4060,  203.9309, -50.1914, 89.4059,  100, 0, 255
L 203.9310, -49.5656, 88.6813,  202.1547, -49.5664, 88.6813,  100, 0, 255
L 202.1547, -49.5664, 89.4119,  202.1562, -50.1914, 89.4133,  100, 0, 255
L 206.9359, -50.1914, 89.4133,  178.2170, -50.1912, 89.4120,  100, 0, 255
L 178.2170, -50.1912, 89.4120,  178.2092, -49.5666, 89.3208,  100, 0, 255
L 178.2092, -49.5666, 88.6812,  176.3625, -49.5651, 88.6812,  100, 0, 255
L 176.3625, -49.5651, 88.6808,  176.3639, -50.6428, 88.6803,  100, 0, 255
L 176.3584, -50.6460, 88.6808,  175.8250, -50.6944, 88.6808,  100, 0, 255
L 132.4377, -20.8135, 89.4138,  134.6185, -20.8190, 88.6826,  100, 0, 255
L 134.6185, -20.8190, 88.6811,  134.6219, -19.5480, 88.6805,  100, 0, 255
L 134.6219, -19.5480, 88.6800,  132.8991, -18.7098, 88.6801,  100, 0, 255
L 132.8991, -18.7098, 89.4086,  132.4377, -20.8135, 89.4104,  100, 0, 255
L 134.3950, -45.6355, 89.4120,  134.6201, -45.6345, 89.3859,  100, 0, 255
L 134.6201, -45.6345, 88.6799,  134.6204, -47.3999, 88.6799,  100, 0, 255
L 136.7740, -49.5675, 88.6805,  138.5471, -49.5617, 88.6808,  100, 0, 255
L 138.5471, -49.5617, 89.4038,  138.5511, -50.1910, 89.4133,  100, 0, 255
L -105.1149, -108.9689, 25.5254,  -105.1012, -109.9719, 25.5257,  127, 64, 0
L 121.9399, -108.6882, 88.1651,  109.7998, -108.6505, 88.1651,  127, 127, 127
L 122.9307, -109.7860, 87.1341,  108.8025, -109.7597, 87.1341,  127, 127, 127
L 122.9363, -112.2489, 85.7210,  108.8192, -112.2379, 85.7180,  127, 127, 127
L 122.9390, -113.4825, 84.4070,  108.8276, -113.4857, 84.4070,  127, 127, 127
L 122.9416, -114.6166, 83.9600,  108.8354, -114.6166, 83.9600,  127, 127, 127
L 121.9461, -115.9193, 81.9784,  109.4410, -115.9095, 81.9784,  127, 127, 127
L 122.8679, -118.6761, 81.2218,  109.7287, -120.7462, 81.2218,  127, 127, 127
L 123.2943, -119.1423, 80.4650,  110.7492, -123.5044, 80.4650,  127, 127, 127
L 111.8943, -126.2643, 79.7082,  123.5726, -119.4467, 79.7099,  127, 127, 127
L 123.9025, -119.8074, 78.9515,  113.9663, -128.3598, 78.9514,  127, 127, 127
L 116.1310, -130.4298, 78.1948,  124.3268, -120.6100, 78.1948,  127, 127, 127
L 124.7326, -120.2462, 77.4380,  118.6260, -131.7236, 77.4380,  127, 127, 127
L 121.2734, -132.9500, 76.6812,  125.1722, -120.3776, 76.6812,  127, 127, 127
L 125.6521, -120.4082, 75.9266,  124.1234, -133.2900, 75.9244,  127, 127, 127
L 127.2300, -133.4788, 75.1677,  126.1428, -120.3616, 75.1677,  127, 127, 127
L 126.5755, -120.1924, 74.4131,  129.8094, -132.7598, 74.4110,  127, 127, 127
L 132.6357, -131.9021, 73.6542,  126.9822, -119.9809, 73.6542,  127, 127, 127
L 127.3532, -119.6540, 72.8994,  135.3370, -130.3714, 72.8974,  127, 127, 127
L 137.7320, -128.2435, 72.1406,  127.6756, -119.3352, 72.1406,  127, 127, 127
L 127.8906, -118.8829, 71.3858,  138.9578, -126.1135, 71.3840,  127, 127, 127
L 140.2169, -123.4966, 70.6272,  128.1012, -118.4401, 70.6272,  127, 127, 127
L 128.1046, -117.9643, 69.8704,  140.8194, -120.6574, 69.8704,  127, 127, 127
L 141.2683, -117.8311, 69.1136,  128.1397, -117.4543, 69.1136,  127, 127, 127
L 127.9711, -117.3700, 68.3582,  140.8002, -114.9454, 68.3568,  127, 127, 127
L 140.1887, -112.2070, 67.6002,  127.7980, -116.6512, 67.6002,  127, 127, 127
L 127.5314, -116.2104, 66.8452,  138.8585, -109.5460, 66.8434,  127, 127, 127
L 136.9687, -107.2557, 66.8660,  127.2079, -115.8915, 66.8660,  127, 127, 127
L 126.8165, -115.6028, 65.3320,  135.7810, -105.1333, 65.3298,  127, 127, 127
L 132.5081, -103.7587, 64.5752,  126.3667, -115.3906, 64.5731,  127, 127, 127
L 125.9145, -115.3308, 63.8186,  129.8289, -102.5724, 63.8164,  127, 127, 127
L 126.9604, -102.2430, 63.6170,  125.3856, -115.2780, 63.5960,  127, 127, 127
L 121.2198, -102.8168, 61.5482,  124.4861, -115.5050, 61.5461,  127, 127, 127
L 124.1015, -115.6898, 60.7909,  118.3768, -103.5996, 60.7894,  127, 127, 127
L 115.9788, -105.4254, 60.3260,  123.7609, -116.5300, 60.3260,  127, 127, 127
L 123.3816, -116.3661, 59.2759,  113.7873, -107.2177, 59.2757,  127, 127, 127
L 112.1693, -109.6246, 58.5210,  123.1709, -116.8739, 58.5191,  127, 127, 127
L 123.4980, -117.2428, 57.7640,  110.8020, -112.2309, 57.7623,  127, 127, 127
L 110.2306, -115.1038, 57.5600,  122.9492, -117.7476, 57.5600,  127, 127, 127
L 122.9926, -118.1856, 56.2507,  109.8451, -117.9542, 56.2488,  127, 127, 127
L 110.3469, -120.8033, 55.4921,  123.1684, -118.7049, 55.4921,  127, 127, 127
L 110.8208, -123.6783, 54.7353,  123.2986, -119.9020, 54.7370,  127, 127, 127
L 124.9076, -115.3566, 62.3029,  124.5550, -102.4000, 62.3029,  127, 127, 127
L 140.4103, -112.1351, 51.2406,  127.7850, -116.6122, 51.2387,  127, 127, 127
L 141.1004, -114.8370, 26.2657,  127.9471, -116.9575, 26.2657,  127, 127, 127
L 21.2834, -110.7195, 31.7048,  21.2794, -124.8620, 31.7048,  127, 127, 127
L 22.4276, -110.7193, 30.6738,  22.3887, -124.8624, 30.6738,  127, 127, 127
L 23.4850, -110.7189, 29.6428,  23.4850, -124.8628, 29.6427,  127, 127, 127
L 24.6377, -110.7186, 28.6114,  24.6377, -124.8632, 28.6114,  127, 127, 127
L 25.8067, -110.7184, 27.5804,  25.8067, -124.8636, 27.5804,  127, 127, 127
L 26.9835, -110.7181, 27.3390,  26.9527, -124.8640, 27.4150,  127, 127, 127
L 28.2176, -110.7177, 25.5182,  28.2666, -124.8645, 25.5182,  127, 127, 127
L -137.6057, 86.6084, -17.5727,  -137.6595, 99.8500, -17.5726,  127, 127, 127
L -136.4293, 84.4150, -18.6037,  -136.4612, 99.8550, -18.6037,  127, 127, 127
L -135.2835, 84.4150, -19.6348,  -135.2736, 99.8590, -19.6348,  127, 127, 127
L -133.9611, 84.4150, -20.6660,  -133.9870, 99.8650, -20.6660,  127, 127, 127
L -132.8379, 84.4150, -21.6970,  -132.7476, 99.8700, -21.6970,  127, 127, 127
L -131.6179, 84.4150, -22.7283,  -131.6129, 99.8740, -22.7283,  127, 127, 127
L -130.2943, 84.4150, -23.7593,  -130.2997, 99.8790, -23.7593,  127, 127, 127
L -129.1444, 84.4150, -24.7904,  -129.1993, 99.8830, -24.7905,  127, 127, 127
L -128.1990, 84.4150, -25.8216,  -128.6540, 99.8880, -25.8216,  127, 127, 127
L -126.9859, 84.4150, -26.8526,  -126.9008, 99.8920, -26.8526,  127, 127, 127
L -125.6606, 99.8960, -27.8831,  -125.6620, 84.4150, -27.8839,  127, 127, 127
L -124.5396, 84.4150, -28.9146,  -124.4898, 99.9010, -28.9144,  127, 127, 127
L 4.8197, 8.4201, -5.4499,  -4.6281, 8.4075, -5.4499,  255, 0, 255
L 180.3394, -29.1527, 89.4124,  160.3662, -29.1540, 89.4124,  100, 0, 255
L 160.3660, -28.2413, 89.4056,  160.3674, -31.8159, 89.4047,  100, 0, 255
L 160.3674, -31.8159, 89.4047,  156.7954, -31.8152, 89.4047,  100, 0, 255
L 156.7954, -31.8152, 89.4047,  156.7915, -28.2427, 89.4047,  100, 0, 255
L 159.4574, -28.2417, 89.4119,  159.4561, -19.6307, 89.4123,  100, 0, 255
L 160.3665, -19.6312, 89.4073,  156.7954, -19.6293, 89.4070,  100, 0, 255
L 156.7954, -19.6293, 89.4070,  156.7939, -16.5540, 89.4070,  100, 0, 255
L 156.7939, -16.5540, 89.4070,  160.3700, -16.5480, 89.4070,  100, 0, 255
L 160.3700, -16.5480, 89.4069,  160.3665, -19.6312, 89.4069,  100, 0, 255
L 160.3677, -18.4005, 89.4138,  166.9570, -19.7607, 89.4144,  100, 0, 255
L 166.9570, -19.7607, 89.4144,  170.3505, -20.3627, 89.4144,  100, 0, 255
L 170.3505, -20.3627, 89.4144,  174.7445, -19.7284, 89.4137,  100, 0, 255
L 174.7445, -19.7284, 89.4137,  180.3402, -18.3643, 89.4111,  100, 0, 255
L 180.3405, -19.6280, 89.4068,  180.3394, -16.5640, 89.4068,  100, 0, 255
L 180.3394, -16.5640, 89.4068,  183.9114, -16.5430, 89.4068,  100, 0, 255
L 183.9114, -16.5430, 89.4068,  183.9132, -19.6291, 89.4068,  100, 0, 255
L 183.9132, -19.6291, 89.4070,  180.3405, -19.6280, 89.4072,  100, 0, 255
L 181.2497, -19.6282, 89.4095,  181.2513, -28.2436, 89.4099,  100, 0, 255
L 180.3401, -28.2442, 89.4064,  183.9072, -28.2417, 89.4067,  100, 0, 255
L 183.9072, -28.2417, 89.4070,  183.9142, -31.8153, 89.4068,  100, 0, 255
L 183.9142, -31.8153, 89.4068,  180.3377, -31.8166, 89.4068,  100, 0, 255
L 180.3377, -31.8166, 89.4067,  180.3401, -28.2442, 89.4060,  100, 0, 255
L 160.3660, -28.2413, 89.4051,  156.7915, -28.2427, 89.4050,  100, 0, 255
L 154.7503, 2.4420, 89.4060,  152.2587, 4.9387, 89.4060,  100, 0, 255
L 152.2587, 4.9387, 89.4060,  154.7818, 7.4668, 89.4060,  100, 0, 255
L 154.7818, 7.4668, 89.4060,  157.3385, 4.9116, 89.4060,  100, 0, 255
L 157.3385, 4.9116, 89.4060,  154.7503, 2.4420, 89.3880,  100, 0, 255
L 154.7530, 33.5835, 89.4060,  157.2780, 36.1097, 89.4060,  100, 0, 255
L 157.2780, 36.1097, 89.4060,  154.7560, 38.6385, 89.4060,  100, 0, 255
L 152.2233, 36.1088, 89.4060,  154.7560, 38.6385, 89.4060,  100, 0, 255
L 154.7530, 33.5835, 89.4064,  152.2233, 36.1088, 89.4060,  100, 0, 255
L 183.3958, 36.1424, 89.4070,  185.9194, 33.6126, 89.4060,  100, 0, 255
L 185.9194, 33.6126, 89.4060,  188.4512, 36.1375, 89.4060,  100, 0, 255
L 188.4512, 36.1375, 89.4060,  185.9250, 38.6687, 89.4060,  100, 0, 255
L 185.9250, 38.6687, 89.4060,  183.3958, 36.1424, 89.4060,  100, 0, 255
L 185.9552, 7.4946, 89.4060,  183.4276, 4.9710, 89.4060,  100, 0, 255
L 183.4276, 4.9710, 89.4060,  185.9536, 2.4380, 89.4060,  100, 0, 255
L 185.9552, 7.4946, 89.4060,  188.4790, 4.9718, 89.4060,  100, 0, 255
L 188.4790, 4.9718, 89.4070,  185.9536, 2.4380, 89.4060,  100, 0, 255
L 180.3404, 59.4975, 89.4117,  174.6838, 60.8402, 89.4119,  100, 0, 255
L 174.6838, 60.8402, 89.4119,  170.3623, 61.4585, 89.4124,  100, 0, 255
L 170.3623, 61.4585, 89.4124,  166.9150, 60.8562, 89.4124,  100, 0, 255
L 166.9150, 60.8562, 89.4124,  160.3683, 59.4960, 89.4117,  100, 0, 255
L 160.3696, 57.1546, 89.4068,  156.7965, 57.1501, 89.4068,  100, 0, 255
L 156.7965, 57.1501, 89.4077,  156.7942, 60.7274, 89.4068,  100, 0, 255
L 156.7942, 60.7274, 89.4067,  160.3676, 60.7229, 89.4064,  100, 0, 255
L 159.4585, 60.7239, 89.4074,  159.4577, 69.3405, 89.4080,  100, 0, 255
L 160.3693, 69.3418, 89.4030,  156.7983, 69.3367, 89.4029,  100, 0, 255
L 156.7983, 69.3367, 89.4026,  156.7982, 72.9133, 89.4026,  100, 0, 255
L 156.7982, 72.9133, 89.4026,  160.3737, 72.9102, 89.4026,  100, 0, 255
L 160.3737, 72.9102, 89.4026,  160.3693, 69.3418, 89.4026,  100, 0, 255
L 160.3703, 70.2494, 89.4103,  180.3438, 70.2506, 89.4102,  100, 0, 255
L 180.3451, 69.3395, 89.4010,  180.3404, 72.9101, 89.4008,  100, 0, 255
L 180.3404, 72.9101, 89.4004,  183.9168, 72.9128, 89.4004,  100, 0, 255
L 183.9168, 72.9128, 89.4004,  183.9158, 69.3376, 89.4004,  100, 0, 255
L 183.9158, 69.3376, 89.4009,  180.3451, 69.3395, 89.4016,  100, 0, 255
L 181.2523, 69.3391, 89.4098,  181.2526, 60.7229, 89.4102,  100, 0, 255
L 180.3430, 60.7214, 89.4065,  183.9122, 60.7278, 89.4068,  100, 0, 255
L 183.9122, 60.7278, 89.4070,  183.9147, 57.1539, 89.4069,  100, 0, 255
L 183.9147, 57.1539, 89.4070,  180.3355, 57.1499, 89.4070,  100, 0, 255
L 180.3355, 57.1499, 89.4065,  180.3430, 60.7214, 89.4063,  100, 0, 255
L 160.3676, 60.7229, 89.4060,  160.3696, 57.1546, 89.4065,  100, 0, 255
L 0, 22, -3,  0, 8, -5,  255, 0, 255
