P -200, 700, -230, 0, 0, 0, 3, Original_Map:_Goodurden_<RoI>
P -200, 900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -200, 1100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -200, 1300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
P -200, 1500, 0, 0, 0, 0, 2, Height_Filter:_40/40
L -15.6601, -1884.8290, -266.3043,  -15.6582, -1905.9099, -266.3041,  0, 127, 127
L -41.1681, -1929.9047, -266.3041,  -87.7484, -1929.8895, -266.3042,  0, 127, 127
L -81.8965, -1929.8915, -266.3042,  -81.8961, -1910.1321, -266.3042,  240, 240, 240
L -84.9053, -1910.1742, -266.3042,  -57.9147, -1910.1316, -266.3042,  0, 127, 127
L -57.9147, -1910.1316, -266.3042,  -57.9149, -1886.0890, -266.3041,  0, 127, 127
L -57.9149, -1886.0890, -266.3041,  -34.0000, -1886.0924, -266.3042,  0, 127, 127
L 9.7247, -1862.0481, -266.3041,  9.7251, -1884.6296, -266.3042,  0, 127, 127
L 9.7251, -1884.6296, -266.3042,  14.1324, -1884.6324, -266.3042,  0, 127, 127
L 14.1324, -1884.6324, -266.3042,  14.1329, -1857.0000, -266.3042,  0, 127, 127
L -41.1690, -1929.9050, -266.3042,  -41.1730, -1905.9066, -266.3043,  0, 127, 127
L -41.1730, -1905.9066, -266.3043,  -15.6584, -1905.9098, -266.3041,  0, 127, 127
L 36.5640, -1885.1055, -266.3042,  32.1691, -1885.1077, -266.3042,  0, 127, 127
L 32.1691, -1885.1077, -266.3042,  32.1689, -1858.1139, -266.3043,  0, 127, 127
L 32.1689, -1858.1139, -266.3043,  80.2226, -1858.1174, -266.3041,  0, 127, 127
L 36.5640, -1885.1055, -266.3042,  36.6320, -1862.1697, -266.3042,  0, 127, 127
L 158.1962, -1862.1632, -266.3042,  158.1944, -1785.6819, -266.3040,  0, 127, 127
L 158.1906, -1764.7419, -266.3040,  158.1948, -1789.9999, -266.3042,  240, 240, 240
L 85.0000, -1862.1664, -266.3043,  36.6320, -1862.1697, -266.3043,  0, 127, 127
L 203.2570, -1764.7397, -266.3041,  203.2568, -1808.3361, -266.3041,  0, 127, 127
L 203.2568, -1808.3361, -266.3041,  179.2655, -1808.3342, -266.3042,  0, 127, 127
L 179.2642, -1812.7429, -266.3042,  203.2568, -1812.7701, -266.3042,  0, 127, 127
L 200.7421, -1814.1241, -266.3042,  200.7433, -1833.6631, -266.3041,  0, 127, 127
L 203.2564, -1812.7814, -266.3042,  203.2568, -1814.1279, -266.3033,  0, 127, 127
L 203.2568, -1814.1279, -266.3033,  200.7421, -1814.1241, -266.3042,  0, 127, 127
L 203.2552, -1834.0321, -266.3043,  203.2565, -1850.1742, -266.3041,  0, 127, 127
L 214.7136, -1850.1920, -266.3041,  201.0552, -1850.1707, -266.3042,  0, 127, 127
L 203.2563, -1833.7498, -266.3042,  200.7433, -1833.6631, -266.3043,  0, 127, 127
L 201.0552, -1850.1707, -266.3042,  201.0513, -1863.8329, -266.3042,  0, 127, 127
L 201.0513, -1863.8329, -266.3042,  214.7138, -1863.8333, -266.3103,  0, 127, 127
L 214.7138, -1863.8333, -266.3104,  214.7136, -1850.1920, -266.3103,  0, 127, 127
L 214.7631, -1858.7422, -266.3104,  228.7420, -1858.7435, -266.3104,  0, 127, 127
L 228.7420, -1858.7435, -266.3104,  228.7946, -1800.7422, -266.3104,  0, 127, 127
L 228.7946, -1800.7422, -266.3104,  353.2454, -1800.7430, -266.3102,  0, 127, 127
L 347.2565, -1800.7430, -266.3102,  347.2545, -1806.7421, -266.3103,  0, 127, 127
L 347.2545, -1806.7421, -266.3103,  353.2459, -1806.7423, -266.3104,  0, 127, 127
L 353.2454, -1800.7430, -266.3104,  353.2573, -1943.2561, -266.3102,  0, 127, 127
L 353.2568, -1937.2567, -266.3102,  347.2566, -1937.2513, -266.3103,  0, 127, 127
L 347.2566, -1937.2513, -266.3103,  347.2568, -1943.2562, -266.3102,  0, 127, 127
L 353.2573, -1943.2561, -266.3102,  228.7429, -1943.2573, -263.4815,  0, 127, 127
L 228.7429, -1943.2573, -266.3103,  228.7470, -1885.2526, -266.3103,  0, 127, 127
L 259.0123, -1899.2112, -264.5794,  258.9095, -1889.0520, -264.5847,  0, 127, 127
L 258.9095, -1889.0520, -264.5853,  269.0735, -1888.9854, -264.5883,  0, 127, 127
L 269.0735, -1888.9854, -264.5829,  268.9974, -1899.0985, -264.5793,  0, 127, 127
L 268.9974, -1899.0985, -264.5856,  259.0123, -1899.2112, -264.5919,  0, 127, 127
L 307.0133, -1899.1339, -264.5774,  306.9760, -1888.9229, -264.5803,  0, 127, 127
L 306.9760, -1888.9229, -264.5950,  317.0205, -1889.0859, -264.5844,  0, 127, 127
L 317.0205, -1889.0859, -264.5794,  317.0991, -1899.1373, -264.5827,  0, 127, 127
L 317.0991, -1899.1373, -264.5854,  307.0133, -1899.1339, -264.5845,  0, 127, 127
L 317.0526, -1855.0444, -264.5901,  306.9066, -1854.9462, -264.5844,  0, 127, 127
L 306.9066, -1854.9462, -264.5875,  307.0493, -1844.8738, -264.5783,  0, 127, 127
L 307.0493, -1844.8738, -264.5846,  317.1130, -1844.8749, -264.5847,  0, 127, 127
L 317.1130, -1844.8749, -264.5873,  317.0526, -1855.0444, -264.5828,  0, 127, 127
L 269.0938, -1844.8635, -264.5845,  268.9838, -1855.0227, -264.5782,  0, 127, 127
L 268.9838, -1855.0227, -264.5909,  258.9595, -1855.0038, -264.5896,  0, 127, 127
L 258.9595, -1855.0038, -264.5826,  258.9372, -1844.8798, -264.5840,  0, 127, 127
L 258.9372, -1844.8798, -264.5857,  269.0938, -1844.8635, -264.5853,  0, 127, 127
L 214.7110, -1893.8313, -266.3104,  214.7144, -1880.1790, -266.3104,  0, 127, 127
L 214.7144, -1880.1790, -265.8103,  201.0552, -1880.1671, -265.8103,  0, 127, 127
L 201.0552, -1880.1671, -266.3042,  201.0518, -1893.8341, -266.3042,  0, 127, 127
L 201.0518, -1893.8341, -266.3042,  214.7110, -1893.8313, -266.3041,  0, 127, 127
L 203.2569, -1893.8337, -266.3041,  203.2565, -1910.0695, -266.3033,  0, 127, 127
L 203.2565, -1910.0695, -266.3033,  201.5494, -1910.0684, -266.3042,  0, 127, 127
L 201.5494, -1910.0684, -266.3033,  201.5508, -1929.6418, -266.3033,  0, 127, 127
L 201.5508, -1929.6418, -266.3042,  203.2566, -1929.6454, -266.3033,  0, 127, 127
L 203.2566, -1929.6454, -266.3033,  203.2558, -1958.5392, -266.3033,  0, 127, 127
L 203.2558, -1958.5392, -266.3033,  201.5491, -1958.5360, -266.3042,  0, 127, 127
L 201.5491, -1958.5360, -266.3033,  201.5518, -1978.1189, -266.3033,  0, 127, 127
L 201.5518, -1978.1189, -266.3042,  203.2567, -1978.1147, -266.3033,  0, 127, 127
L 203.2567, -1978.1147, -266.3033,  203.2563, -2027.1982, -266.3042,  0, 127, 127
L 203.2563, -2027.1982, -266.3042,  179.2676, -2027.1976, -266.3042,  0, 127, 127
L 179.2676, -2027.1976, -266.3043,  179.2622, -2031.6080, -266.3042,  0, 127, 127
L 179.2622, -2031.6080, -266.3043,  201.5508, -2031.6049, -266.3042,  0, 127, 127
L 201.5508, -2031.6049, -266.3033,  201.5492, -2049.9426, -266.3033,  0, 127, 127
L 201.5492, -2049.9426, -266.3042,  203.2562, -2049.9412, -266.3033,  0, 127, 127
L 203.2562, -2049.9412, -266.3033,  203.2564, -2073.8943, -266.3042,  0, 127, 127
L 203.2564, -2073.8943, -266.3042,  179.2796, -2073.8911, -266.3042,  0, 127, 127
L 179.2536, -2078.3027, -266.3042,  179.2796, -2073.8911, -266.3040,  0, 127, 127
L 214.7130, -1885.2555, -266.3103,  228.7470, -1885.2526, -266.3104,  0, 127, 127
L 182.2665, -1931.2507, -266.3043,  182.2682, -2006.2367, -266.3043,  0, 127, 127
L 182.2682, -2006.2367, -266.3043,  158.2690, -2006.2339, -266.3041,  0, 127, 127
L 158.2690, -2006.2339, -266.3041,  158.2693, -2049.9551, -266.3043,  0, 127, 127
L 158.2693, -2049.9551, -266.3043,  182.2389, -2050.0083, -266.3042,  0, 127, 127
L 182.2389, -2050.0083, -266.3042,  182.2413, -2054.4160, -266.3042,  0, 127, 127
L 182.2413, -2054.4160, -266.3043,  158.2691, -2054.4148, -266.3041,  0, 127, 127
L 158.2691, -2054.4148, -266.3041,  158.2774, -2078.3176, -266.3042,  0, 127, 127
L 158.2774, -2078.3176, -266.3043,  131.3220, -2078.3240, -266.3042,  0, 127, 127
L 131.3244, -2073.9099, -266.3042,  131.3220, -2078.3240, -266.3042,  0, 127, 127
L 131.3244, -2073.9099, -266.3043,  153.8616, -2073.9128, -266.3041,  0, 127, 127
L 153.8616, -2073.9128, -266.3041,  153.8603, -2001.8260, -266.3042,  0, 127, 127
L 153.8603, -2001.8260, -266.3043,  177.8573, -2001.8263, -266.3041,  0, 127, 127
L 177.8569, -2001.8270, -266.3041,  177.8534, -1931.2382, -266.3043,  0, 127, 127
L 182.2665, -1931.2507, -266.3042,  177.8534, -1931.2382, -266.3042,  0, 127, 127
L 179.2536, -2078.3027, -266.3043,  201.5506, -2078.3005, -265.9910,  0, 127, 127
L 201.5506, -2078.3005, -266.3033,  201.5499, -2097.5442, -266.3033,  0, 127, 127
L 201.5499, -2097.5442, -266.3033,  131.2650, -2097.5361, -266.3042,  0, 127, 127
L 131.2650, -2097.5361, -266.3042,  131.2623, -2102.0132, -266.3042,  0, 127, 127
L 131.2808, -2101.9456, -266.3042,  131.2809, -2121.8479, -266.3040,  240, 240, 240
L 135.6879, -2121.8477, -266.3040,  110.3628, -2121.8481, -266.3041,  0, 127, 127
L 110.3630, -2073.8516, -266.3042,  110.3622, -2121.8477, -266.3041,  0, 127, 127
L 110.3630, -2073.8516, -266.3042,  62.3710, -2073.8528, -266.3042,  0, 127, 127
L 62.3239, -2051.2722, -266.3041,  57.9110, -2051.2671, -266.3042,  0, 127, 127
L 57.9110, -2051.2671, -266.3042,  57.9123, -2078.2605, -266.3042,  0, 127, 127
L 62.3216, -2073.8088, -266.3042,  62.3239, -2051.2722, -266.3043,  0, 127, 127
L 57.9123, -2078.2605, -266.3042,  105.9551, -2078.2595, -266.3033,  0, 127, 127
L 105.9551, -2078.2595, -266.3033,  105.9551, -2126.2585, -266.3042,  0, 127, 127
L 105.9551, -2126.2585, -266.3043,  132.9444, -2126.2578, -266.3042,  0, 127, 127
L 132.9444, -2126.2578, -266.3043,  132.9449, -2123.8728, -266.3041,  0, 127, 127
L 132.9449, -2123.8728, -266.3041,  135.6827, -2123.8713, -266.3043,  0, 127, 127
L 135.6879, -2121.8474, -266.3042,  135.6877, -2102.0095, -266.3042,  240, 240, 240
L 131.2623, -2102.0132, -266.3042,  203.2568, -2101.9519, -266.3041,  0, 127, 127
L 203.2568, -2101.9519, -266.3041,  203.2563, -2147.2561, -266.3041,  0, 127, 127
L 203.2563, -2147.2561, -266.3041,  158.2979, -2147.2566, -266.3042,  0, 127, 127
L 158.2979, -2147.2566, -266.3042,  158.2973, -2123.2498, -266.3042,  0, 127, 127
L 158.2973, -2123.2498, -266.3042,  153.8926, -2123.2480, -266.3041,  0, 127, 127
L 153.8926, -2123.2480, -266.3042,  153.8670, -2145.5603, -266.3042,  0, 127, 127
L 133.9216, -2145.5332, -266.3042,  153.8670, -2145.5603, -266.3033,  0, 127, 127
L 135.6920, -2122.0198, -266.3042,  135.6827, -2123.8713, -266.3042,  0, 127, 127
L 133.9216, -2145.5332, -266.3042,  133.9217, -2147.2566, -266.3033,  0, 127, 127
L 133.9217, -2147.2566, -266.3033,  117.8260, -2147.2563, -266.3041,  0, 127, 127
L 117.8260, -2147.2563, -266.3041,  117.8264, -2145.0557, -266.3042,  0, 127, 127
L 117.8264, -2145.0557, -266.3042,  104.1636, -2145.0496, -266.3042,  0, 127, 127
L 104.1636, -2145.0496, -266.3042,  104.1828, -2158.6550, -266.3041,  0, 127, 127
L 104.1675, -2147.8137, -266.3041,  87.8376, -2147.8145, -266.3043,  127, 127, 0
L 87.9637, -2158.6582, -266.3043,  87.8055, -2145.0540, -266.3042,  0, 127, 127
L 87.8055, -2145.0540, -266.3042,  74.1645, -2145.0540, -266.3043,  0, 127, 127
L 74.1645, -2145.0540, -266.3042,  74.1669, -2147.2566, -266.3042,  0, 127, 127
L 74.1669, -2147.2566, -266.3042,  57.7271, -2147.2563, -266.3033,  0, 127, 127
L 57.7271, -2147.2563, -266.3033,  57.7281, -2145.5518, -266.3042,  0, 127, 127
L 57.7281, -2145.5518, -266.3033,  38.1497, -2145.5518, -266.3035,  0, 127, 127
L 38.1497, -2145.5518, -266.3042,  38.1511, -2147.2253, -266.3043,  0, 127, 127
L 38.1511, -2147.2253, -266.3043,  -33.2674, -2147.2566, -266.3042,  0, 127, 127
L -33.2674, -2147.2566, -266.3042,  -33.2823, -2102.1606, -266.3033,  0, 127, 127
L -33.2823, -2102.1606, -266.3033,  -10.7455, -2102.1624, -266.3042,  0, 127, 127
L -10.7455, -2102.1624, -266.3042,  -10.7406, -2097.7529, -266.3042,  0, 127, 127
L -10.7406, -2097.7529, -266.3042,  -37.6899, -2097.7537, -266.3042,  0, 127, 127
L -37.6899, -2097.7537, -266.3042,  -37.6892, -2147.2563, -266.3041,  0, 127, 127
L -37.6892, -2147.2563, -266.3041,  -38.3406, -2147.2109, -266.3042,  0, 127, 127
L -38.3406, -2147.2109, -266.3042,  -38.3401, -2145.5520, -266.3042,  0, 127, 127
L -38.3401, -2145.5520, -266.3033,  -57.9169, -2145.5515, -266.3033,  0, 127, 127
L -57.9169, -2145.5515, -266.3042,  -57.9169, -2147.2563, -266.3033,  0, 127, 127
L -57.9169, -2147.2563, -266.3033,  -129.6559, -2147.2563, -266.3042,  0, 127, 127
L -129.6559, -2147.2563, -266.3042,  -129.6541, -2123.2581, -266.3042,  0, 127, 127
L -129.6529, -2123.2581, -266.3042,  -134.0633, -2123.2534, -266.3042,  0, 127, 127
L -134.0633, -2123.2537, -266.3042,  -134.0628, -2147.2559, -266.3042,  0, 127, 127
L -134.0628, -2147.2559, -266.3042,  -134.5105, -2147.2566, -266.3033,  0, 127, 127
L -134.4939, -2147.2566, -266.3042,  -134.5127, -2145.5637, -266.3042,  0, 127, 127
L -134.5127, -2145.5637, -266.3036,  -154.0867, -2145.5244, -266.3042,  0, 127, 127
L -154.0867, -2145.5244, -266.3042,  -154.0862, -2147.2563, -266.3033,  0, 127, 127
L -154.0862, -2147.2563, -266.3033,  -179.2568, -2147.2561, -266.3042,  0, 127, 127
L -179.2568, -2147.2561, -266.3042,  -179.2233, -2097.8469, -266.3042,  0, 127, 127
L -156.6534, -2097.8433, -266.3033,  -105.8424, -2097.8384, -266.3042,  0, 127, 127
L -105.8424, -2097.8384, -266.3043,  -105.8456, -2121.8860, -266.3038,  0, 127, 127
L -179.2566, -2078.4290, -266.3033,  -177.5501, -2078.4224, -266.3042,  0, 127, 127
L -177.5501, -2078.4224, -266.3033,  -177.5493, -2097.8459, -266.3033,  0, 127, 127
L -105.8465, -2121.8860, -266.3039,  -62.2554, -2121.8860, -266.3041,  0, 127, 127
L -62.2554, -2121.8860, -266.3041,  -62.2558, -2099.2983, -266.3042,  0, 127, 127
L -62.2558, -2099.2983, -266.3042,  -57.8458, -2099.3040, -266.3042,  0, 127, 127
L -57.8458, -2099.3040, -266.3043,  -57.8479, -2126.2959, -266.3043,  0, 127, 127
L -57.8479, -2126.2959, -266.3042,  -110.2533, -2126.2947, -266.3043,  0, 127, 127
L -110.2533, -2126.2947, -266.3042,  -110.2527, -2102.2527, -266.3041,  0, 127, 127
L -110.2527, -2102.2527, -266.3041,  -156.6843, -2102.2542, -266.3042,  0, 127, 127
L -179.2263, -2102.2568, -266.3042,  -156.6843, -2102.2544, -266.3042,  240, 240, 240
L -156.6534, -2097.8425, -266.3042,  -156.6843, -2102.2542, -266.3044,  0, 127, 127
L -134.0633, -2123.2534, -266.3044,  -134.0568, -2102.2534, -266.3044,  240, 240, 240
L -129.6529, -2123.2581, -266.3044,  -129.6506, -2102.2532, -266.3044,  240, 240, 240
L -81.7973, -2102.0645, -266.3042,  -86.2064, -2102.0598, -266.3042,  0, 127, 127
L -86.2064, -2102.0598, -266.3042,  -86.2064, -2078.0542, -266.3041,  0, 127, 127
L -86.2064, -2078.0542, -266.3041,  -158.1982, -2078.0581, -266.3042,  0, 127, 127
L -158.1982, -2078.0581, -266.3043,  -158.1986, -2051.0676, -266.3043,  0, 127, 127
L -158.1986, -2051.0676, -266.3042,  -153.7872, -2051.0613, -266.3042,  0, 127, 127
L -153.7872, -2051.0613, -266.3043,  -153.7894, -2073.6477, -266.3040,  0, 127, 127
L -153.7894, -2073.6477, -266.3040,  -86.1564, -2073.6477, -266.3042,  0, 127, 127
L -86.1564, -2073.6477, -266.3042,  -86.1569, -2054.0466, -266.3042,  0, 127, 127
L -86.1569, -2054.0466, -266.3042,  -134.1478, -2054.0479, -266.3042,  0, 127, 127
L -134.1478, -2054.0479, -266.3043,  -134.1474, -2030.0060, -266.3041,  0, 127, 127
L -134.1474, -2030.0060, -266.3041,  -177.5507, -2030.0061, -266.3042,  0, 127, 127
L -177.5507, -2030.0061, -266.3042,  -177.5497, -2049.8369, -266.3034,  0, 127, 127
L -177.5497, -2049.8369, -266.3042,  -179.2567, -2049.8359, -266.3033,  0, 127, 127
L -179.2558, -2050.0964, -266.3043,  -179.2566, -2078.4290, -266.3033,  0, 127, 127
L -179.2233, -2097.8469, -266.2492,  -156.6534, -2097.8425, -266.3042,  240, 240, 240
L -81.7973, -2102.0645, -266.3042,  -81.7987, -2078.0542, -266.3041,  0, 127, 127
L -81.7482, -2073.6477, -266.3042,  -81.7456, -2049.6399, -266.3042,  0, 127, 127
L -81.7386, -2078.0542, -266.3042,  -81.7500, -2073.6477, -266.3042,  0, 127, 127
L -81.7456, -2049.6399, -266.3042,  -129.7384, -2049.6399, -266.3041,  0, 127, 127
L -129.7384, -2049.6399, -266.3041,  -129.7344, -2025.5963, -266.3042,  0, 127, 127
L -129.7344, -2025.5963, -266.3042,  -179.2331, -2025.5992, -266.3042,  0, 127, 127
L -179.2331, -2025.5992, -266.3042,  -179.2573, -2013.8252, -266.3041,  0, 127, 127
L -190.7087, -2013.8060, -266.3041,  -177.0556, -2013.8289, -266.3042,  0, 127, 127
L -177.0556, -2013.8289, -266.3042,  -177.0528, -2000.1577, -266.3042,  0, 127, 127
L -190.7172, -2000.1699, -266.3103,  -177.0528, -2000.1577, -266.3103,  0, 127, 127
L -190.7172, -2000.1699, -266.3104,  -190.7087, -2013.8060, -266.3102,  0, 127, 127
L -190.7143, -2004.7842, -266.3102,  -230.5712, -2004.7842, -266.3103,  0, 127, 127
L -230.5784, -2013.8304, -266.3103,  -230.5675, -2000.1758, -266.3104,  0, 127, 127
L -230.5675, -2000.1758, -266.3104,  -244.2339, -2000.1709, -266.3103,  0, 127, 127
L -244.2339, -2000.1709, -266.3103,  -244.2298, -2013.8394, -266.3103,  0, 127, 127
L -244.2298, -2013.8394, -266.3104,  -230.5784, -2013.8304, -266.3103,  0, 127, 127
L -234.2643, -2023.6624, -263.4814,  -242.2792, -2023.6616, -263.4825,  0, 127, 127
L -242.2792, -2023.6616, -263.4825,  -242.2807, -2027.3303, -263.4827,  0, 127, 127
L -256.8081, -2027.3298, -266.3104,  -242.2807, -2027.3303, -263.4818,  0, 127, 127
L -256.8107, -2029.3859, -263.4816,  -259.4433, -2029.3850, -263.4825,  0, 127, 127
L -256.8112, -2029.3860, -263.4815,  -256.8081, -2027.3298, -263.6386,  0, 127, 127
L -259.4433, -2029.3850, -263.3113,  -259.4459, -2040.1010, -263.3116,  0, 127, 127
L -259.4459, -2040.1010, -263.4824,  -256.8101, -2040.1407, -263.4859,  0, 127, 127
L -256.8101, -2040.1407, -263.4859,  -256.8185, -2045.2529, -266.3103,  0, 127, 127
L -256.8185, -2045.2529, -266.3103,  -234.2654, -2045.2524, -266.3102,  0, 127, 127
L -234.2659, -2013.8328, -266.3102,  -234.2646, -2090.3169, -263.4815,  0, 127, 127
L -234.2646, -2090.3169, -263.4815,  -242.9220, -2090.3164, -263.4816,  0, 127, 127
L -242.9220, -2090.3164, -263.4823,  -242.9662, -2093.2566, -263.4915,  0, 127, 127
L -242.9404, -2093.2563, -263.4814,  -296.1944, -2093.2224, -263.4824,  0, 127, 127
L -296.1944, -2093.2224, -263.4824,  -296.1940, -2090.3169, -263.4825,  0, 127, 127
L -296.1940, -2090.3169, -263.4823,  -319.6009, -2090.3162, -263.4816,  0, 127, 127
L -304.9267, -2090.3167, -263.4816,  -304.9263, -2045.2507, -266.3103,  0, 127, 127
L -282.3781, -2045.2531, -266.3103,  -282.3802, -2040.1815, -263.5018,  0, 127, 127
L -279.5286, -2040.1316, -263.3212,  -279.6212, -2029.3849, -263.3124,  0, 127, 127
L -284.7555, -2029.3845, -263.4814,  -284.7535, -2024.1079, -263.4826,  0, 127, 127
L -284.7535, -2024.1079, -263.3103,  -295.5004, -2024.1035, -263.3108,  0, 127, 127
L -295.5004, -2024.1035, -263.4826,  -295.4976, -2027.3307, -263.4814,  0, 127, 127
L -295.4976, -2027.3307, -263.4814,  -320.3538, -2027.3306, -263.4816,  0, 127, 127
L -320.3538, -2027.3306, -263.4816,  -320.3536, -2024.1074, -263.4825,  0, 127, 127
L -320.3536, -2024.1074, -263.3105,  -331.0983, -2024.1025, -263.3111,  0, 127, 127
L -331.0983, -2024.1025, -263.4827,  -331.0969, -2029.3877, -263.4815,  0, 127, 127
L -331.0969, -2029.3877, -263.4823,  -336.1247, -2029.3845, -263.4826,  0, 127, 127
L -336.1247, -2029.3845, -263.3102,  -336.1201, -2040.1310, -263.3115,  0, 127, 127
L -333.4687, -2040.1290, -263.4814,  -333.4696, -2045.2513, -266.3104,  0, 127, 127
L -310.9651, -2045.2516, -266.3104,  -310.9221, -2090.3169, -263.4815,  0, 127, 127
L -319.6009, -2090.3162, -263.4823,  -319.6473, -2093.2566, -263.4925,  0, 127, 127
L -319.6473, -2093.2566, -263.4925,  -327.2993, -2093.2563, -263.4815,  0, 127, 127
L -327.2993, -2093.2563, -263.4815,  -372.8300, -2093.2566, -263.4982,  0, 127, 127
L -372.8300, -2093.2566, -263.4982,  -372.9078, -2090.7571, -263.4825,  0, 127, 127
L -372.9078, -2090.7571, -263.3115,  -396.3357, -2090.7622, -263.3112,  0, 127, 127
L -381.5852, -2090.7590, -263.4817,  -381.5849, -2045.2522, -266.3102,  0, 127, 127
L -410.1273, -2045.2484, -266.3102,  -359.0380, -2045.2551, -266.3103,  0, 127, 127
L -359.0380, -2045.2551, -266.3104,  -359.0380, -2040.1294, -263.4814,  0, 127, 127
L -359.0380, -2040.1294, -263.4814,  -356.2618, -2040.1299, -263.4824,  0, 127, 127
L -333.4688, -2040.1295, -263.4816,  -336.1201, -2040.1310, -263.4827,  0, 127, 127
L -284.7555, -2029.3845, -263.4828,  -279.6212, -2029.3849, -263.4829,  0, 127, 127
L -282.3802, -2040.1293, -263.4814,  -279.5286, -2040.1316, -263.4826,  0, 127, 127
L -282.3781, -2045.2531, -266.3104,  -333.4696, -2045.2513, -266.3102,  0, 127, 127
L -356.2618, -2040.1299, -263.3116,  -356.2700, -2029.3828, -263.3123,  0, 127, 127
L -356.2700, -2029.3828, -263.4830,  -361.3428, -2029.3893, -263.4814,  0, 127, 127
L -361.3428, -2029.3893, -263.4814,  -361.3382, -2024.0994, -263.4828,  0, 127, 127
L -361.3382, -2024.0994, -263.3120,  -372.0851, -2024.1069, -263.3111,  0, 127, 127
L -372.0851, -2024.1069, -263.4826,  -372.0832, -2027.3304, -263.4812,  0, 127, 127
L -372.0832, -2027.3304, -263.4812,  -396.9646, -2027.3308, -263.4889,  0, 127, 127
L -396.9646, -2027.3308, -263.4889,  -396.9953, -2024.1132, -263.4825,  0, 127, 127
L -396.9953, -2024.1132, -263.3104,  -407.7263, -2024.0927, -263.3128,  0, 127, 127
L -407.7263, -2024.0927, -263.4822,  -407.7267, -2029.3864, -263.4814,  0, 127, 127
L -407.7267, -2029.3864, -263.4815,  -412.8026, -2029.3855, -263.4825,  0, 127, 127
L -412.8026, -2029.3855, -263.3112,  -412.9018, -2040.1283, -263.3210,  0, 127, 127
L -412.9018, -2040.1283, -263.4821,  -410.1274, -2040.1289, -263.4813,  0, 127, 127
L -410.1274, -2040.1289, -263.4813,  -410.1273, -2045.2484, -266.3103,  0, 127, 127
L -387.5804, -2045.2523, -266.3102,  -387.5804, -2090.3169, -263.4815,  0, 127, 127
L -396.3357, -2090.7622, -263.4822,  -396.3367, -2093.2563, -263.4816,  0, 127, 127
L -396.3367, -2093.2563, -263.4816,  -449.5901, -2093.2563, -263.4817,  0, 127, 127
L -449.5901, -2093.2563, -263.4817,  -449.5899, -2090.7632, -263.4825,  0, 127, 127
L -449.5899, -2090.7632, -263.3106,  -458.2430, -2090.7561, -263.3116,  0, 127, 127
L -458.2430, -2090.7561, -263.4820,  -458.2429, -2045.2526, -266.3102,  0, 127, 127
L -476.1605, -2045.2526, -266.3102,  -435.6888, -2045.2524, -266.3103,  0, 127, 127
L -435.6888, -2045.2524, -266.3103,  -435.6965, -2040.1288, -263.4812,  0, 127, 127
L -435.6965, -2040.1288, -263.4812,  -433.0087, -2040.1312, -263.4824,  0, 127, 127
L -432.9236, -2029.3834, -263.4816,  -435.6966, -2029.3864, -263.4814,  0, 127, 127
L -435.6966, -2029.3864, -263.4814,  -435.6951, -2027.3302, -266.3101,  0, 127, 127
L -433.0087, -2040.1312, -263.3127,  -432.9236, -2029.3834, -263.3226,  0, 127, 127
L -435.6951, -2027.3302, -266.3104,  -450.3518, -2027.3302, -263.4814,  0, 127, 127
L -450.3518, -2027.3302, -263.4814,  -450.3505, -2024.1049, -263.4826,  0, 127, 127
